create_date,document_type,filing_document_id,url,edgar_filing_id,filing_agent_id,filing_agent_name,filing_date,filing_description,filing_id,filing_type_id,filing_type_mnemonic,link_to_detail_page,received_date,report_person_id,report_person_name,stock_exchange,stock_symbol
/Date(1537466362603-0500)/,CONVPDF,5037729,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/41b12595-6a51-416d-bab0-54bf6bc57b88.pdf,1602115,647422,DONNELLEY FINANCIAL SOLUTIONS 8-K EXPRESS,2011-08-17T00:00:00Z,Current report filing,8106876,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=8106876,08/17/2011 16:24:55,NA,NA,CIK,0001069183
/Date(1537466363200-0500)/,CONVPDF,5037749,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/8f597a0a-7b67-4c54-8642-1d2b2d709a02.pdf,1602118,92625,DONNELLEY FINANCIAL SOLUTIONS,2011-07-28T00:00:00Z,Current report filing,8061313,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=8061313,07/28/2011 07:01:01,NA,NA,CIK,0001069183
/Date(1537466362833-0500)/,CONVPDF,5037761,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/8b4ac808-979c-40fd-86da-a343ba08b5af.pdf,1602120,92625,DONNELLEY FINANCIAL SOLUTIONS,2011-06-06T00:00:00Z,Current report filing,7979509,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=7979509,06/06/2011 05:04:32,NA,NA,CIK,0001069183
/Date(1537466362960-0500)/,CONVPDF,5037779,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/7b4181ea-8ddc-4b53-b337-7d85545ff075.pdf,1602123,92625,DONNELLEY FINANCIAL SOLUTIONS,2011-04-21T00:00:00Z,Current report filing,7872229,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=7872229,04/21/2011 06:59:29,NA,NA,CIK,0001069183
/Date(1537466363023-0500)/,CONVPDF,5037791,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/e1217344-3fc8-464b-ab8a-15f9109bdeb1.pdf,1602125,647422,DONNELLEY FINANCIAL SOLUTIONS 8-K EXPRESS,2011-03-17T00:00:00Z,Current report filing,7803177,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=7803177,03/17/2011 05:06:47,NA,NA,CIK,0001069183
/Date(1537466363090-0500)/,CONVPDF,5037803,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/588b12de-f294-41eb-98f2-ee8fd8a0601f.pdf,1602127,647422,DONNELLEY FINANCIAL SOLUTIONS 8-K EXPRESS,2011-03-03T00:00:00Z,Current report filing,7773643,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=7773643,03/03/2011 16:01:14,NA,NA,CIK,0001069183
/Date(1537466363160-0500)/,CONVPDF,5037815,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/f2b07d09-a950-4d14-b40a-55c08d85cef9.pdf,1602129,92625,DONNELLEY FINANCIAL SOLUTIONS,2011-02-23T00:00:00Z,Current report filing,7745264,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=7745264,02/23/2011 07:06:43,NA,NA,CIK,0001069183
/Date(1537466360877-0500)/,CONVPDF,5037482,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/8a17a5cc-55df-4d83-811a-3bb526186898.pdf,1602075,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2012-10-26T00:00:00Z,Current report filing,8880149,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=8880149,10/26/2012 06:33:03,NA,NA,CIK,0001069183
/Date(1537466361030-0500)/,CONVPDF,5037509,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/be1d516c-b324-408a-9762-6335af33b952.pdf,1602079,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2012-07-26T00:00:00Z,Current report filing,8732106,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=8732106,07/26/2012 06:32:39,NA,NA,CIK,0001069183
/Date(1537466361137-0500)/,CONVPDF,5037527,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/3fbc40a9-af2f-4960-8fa6-dbdc1be349c6.pdf,1602082,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2012-06-04T00:00:00Z,Current report filing,8654921,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=8654921,06/04/2012 05:04:02,NA,NA,CIK,0001069183
/Date(1537466361613-0500)/,CONVPDF,5037595,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/8246bd20-73c4-4f77-9ac4-1e5e61c1063e.pdf,1602093,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2012-04-26T00:00:00Z,Current report filing,8563565,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=8563565,04/26/2012 06:34:20,NA,NA,CIK,0001069183
/Date(1537466362063-0500)/,CONVPDF,5037644,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/e3cb3738-ad82-4b66-8eef-5ebc52150330.pdf,1602101,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2012-02-23T00:00:00Z,Current report filing,8430685,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=8430685,02/23/2012 08:34:28,NA,NA,CIK,0001069183
/Date(1537466362117-0500)/,CONVPDF,5037650,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/283feaa6-8809-41c0-92a6-5a308def9110.pdf,1602102,647422,DONNELLEY FINANCIAL SOLUTIONS 8-K EXPRESS,2012-02-13T00:00:00Z,Current report filing,8401525,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=8401525,02/13/2012 15:38:31,NA,NA,CIK,0001069183
/Date(1537466358227-0500)/,CONVPDF,5037080,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/5eb05abc-8b42-42e2-8c88-2c90f34f66e4.pdf,1602010,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2013-11-27T00:00:00Z,Current report filing,9636565,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9636565,11/27/2013 15:07:03,NA,NA,CIK,0001069183
/Date(1537466358500-0500)/,CONVPDF,5037119,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/5b6b72fa-3f30-4c60-8bee-8248dc623515.pdf,1602016,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2013-10-30T00:00:00Z,Current report filing,9576358,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9576358,10/30/2013 06:31:35,NA,NA,CIK,0001069183
/Date(1537466359033-0500)/,CONVPDF,5037130,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/f0d83db6-2e0d-4857-aa0a-b9b685cb9a9d.pdf,1602018,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2013-10-10T00:00:00Z,Current report filing,9548375,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9548375,10/10/2013 06:46:26,NA,NA,CIK,0001069183
/Date(1537466359070-0500)/,CONVPDF,5037211,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/2f9bb5cb-63e5-49dd-8034-00cb198e84aa.pdf,1602031,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2013-07-31T00:00:00Z,Current report filing,9423891,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9423891,07/31/2013 06:31:20,NA,NA,CIK,0001069183
/Date(1537466359820-0500)/,CONVPDF,5037259,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/0363292b-aca4-419e-b8d3-c71d46a10153.pdf,1602039,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2013-07-12T00:00:00Z,Current report filing,9398087,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9398087,07/12/2013 16:18:44,NA,NA,CIK,0001069183
/Date(1537466359397-0500)/,CONVPDF,5037265,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/a0482e2c-260f-4d3c-b454-404680506d78.pdf,1602040,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2013-07-11T00:00:00Z,Current report filing,9395270,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9395270,07/11/2013 06:31:23,NA,NA,CIK,0001069183
/Date(1537466359510-0500)/,CONVPDF,5037277,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/acd7d040-6e69-4853-be9d-4815251909da.pdf,1602042,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2013-05-24T00:00:00Z,Current report filing,9319076,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9319076,05/24/2013 15:07:24,NA,NA,CIK,0001069183
/Date(1537466360280-0500)/,CONVPDF,5037322,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/a4c0b811-76e6-43eb-aeeb-8e3375054c13.pdf,1602049,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2013-04-25T00:00:00Z,Current report filing,9239425,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9239425,04/25/2013 06:31:36,NA,NA,CIK,0001069183
/Date(1537466359857-0500)/,CONVPDF,5037328,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/7bde48a6-6434-4aff-b1b2-0814355c6489.pdf,1602050,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2013-04-15T00:00:00Z,Current report filing,9222053,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9222053,04/15/2013 06:31:18,NA,NA,CIK,0001069183
/Date(1537466360283-0500)/,CONVPDF,5037396,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/d051ed6e-4141-46d8-8220-3448e9184869.pdf,1602061,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2013-02-26T00:00:00Z,Current report filing,9114202,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9114202,02/26/2013 05:12:34,NA,NA,CIK,0001069183
/Date(1537466360323-0500)/,CONVPDF,5037402,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/729ba536-7650-4c1b-8037-8b29e8c1175f.pdf,1602062,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2013-02-21T00:00:00Z,Current report filing,9104328,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9104328,02/21/2013 05:02:44,NA,NA,CIK,0001069183
/Date(1537466355867-0500)/,CONVPDF,5036640,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/46ecc6e4-7b78-4f2b-b0e7-6878e3849a90.pdf,1601938,83952,"AXON ENTERPRISE, INC.",2014-12-08T00:00:00Z,Current report filing,10346370,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10346370,12/08/2014 10:13:13,NA,NA,CIK,0001069183
/Date(1537466356423-0500)/,CONVPDF,5036715,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/d218240b-972f-4eea-baec-2be6e755ebcf.pdf,1601950,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2014-10-30T00:00:00Z,Current report filing,10270297,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10270297,10/30/2014 06:31:54,NA,NA,CIK,0001069183
/Date(1537466356527-0500)/,CONVPDF,5036733,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/ef9a3cec-33f7-4932-b2ce-3106c630bf7a.pdf,1601953,647422,DONNELLEY FINANCIAL SOLUTIONS 8-K EXPRESS,2014-09-16T00:00:00Z,Current report filing,10207148,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10207148,09/16/2014 16:13:09,NA,NA,CIK,0001069183
/Date(1537466356567-0500)/,CONVPDF,5036739,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/6311371d-f229-4e94-8a9b-914791a4e869.pdf,1601954,647422,DONNELLEY FINANCIAL SOLUTIONS 8-K EXPRESS,2014-08-27T00:00:00Z,Current report filing,10175999,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10175999,08/27/2014 13:30:39,NA,NA,CIK,0001069183
/Date(1537466356743-0500)/,CONVPDF,5036766,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/ddb3e3c0-be1d-4354-a638-b0910c515f93.pdf,1601958,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2014-07-30T00:00:00Z,Current report filing,10117858,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10117858,07/30/2014 06:31:17,NA,NA,CIK,0001069183
/Date(1537466356850-0500)/,CONVPDF,5036784,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/849cd14f-75b7-427e-bc1b-706fec9d715e.pdf,1601961,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2014-06-10T00:00:00Z,Current report filing,10041404,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10041404,06/10/2014 06:31:10,NA,NA,CIK,0001069183
/Date(1537466356813-0500)/,CONVPDF,5036778,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/b5e2c202-f2f7-4bb1-a483-c5e0af82945b.pdf,1601960,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2014-06-10T00:00:00Z,Current report filing,10041405,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10041405,06/10/2014 06:34:42,NA,NA,CIK,0001069183
/Date(1537466356780-0500)/,CONVPDF,5036838,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/d0636cdc-1518-44df-a49a-b1089c9d0519.pdf,1601970,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2014-05-16T00:00:00Z,Current report filing,9998155,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9998155,05/16/2014 14:39:56,NA,NA,CIK,0001069183
/Date(1537466356820-0500)/,CONVPDF,5036844,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/ec25c2c3-e25f-46a6-bebd-b2de4aa2546f.pdf,1601971,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2014-05-12T00:00:00Z,Current report filing,9979852,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9979852,05/12/2014 06:32:33,NA,NA,CIK,0001069183
/Date(1537466356850-0500)/,CONVPDF,5036850,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/540cabf7-0734-403e-82ab-31d9589ff68f.pdf,1601972,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2014-05-08T00:00:00Z,Current report filing,9972262,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9972262,05/08/2014 05:03:05,NA,NA,CIK,0001069183
/Date(1537466356923-0500)/,CONVPDF,5036865,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/7dea2859-3a5b-4210-96bf-bfa104503be0.pdf,1601974,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2014-04-30T00:00:00Z,Current report filing,9948498,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9948498,04/30/2014 06:31:59,NA,NA,CIK,0001069183
/Date(1537466357263-0500)/,CONVPDF,5036920,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/b9bdb713-2776-4e2c-a425-e36e2342b5df.pdf,1601983,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2014-03-07T00:00:00Z,Current report filing,9840248,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9840248,03/07/2014 06:31:44,NA,NA,CIK,0001069183
/Date(1537466357563-0500)/,CONVPDF,5036968,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/bdea8d6d-904d-49a4-8adc-6069ad9b7902.pdf,1601991,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2014-03-03T00:00:00Z,Current report filing,9826802,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9826802,03/03/2014 14:17:43,NA,NA,CIK,0001069183
/Date(1537466357677-0500)/,CONVPDF,5036986,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/b11fadea-e229-4162-bd81-dc6819d65810.pdf,1601994,403099,DONNELLEY FINANCIAL SOLUTIONS /FA/,2014-02-26T00:00:00Z,Current report filing,9810939,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=9810939,02/26/2014 06:31:47,NA,NA,CIK,0001069183
/Date(1537466352737-0500)/,CONVPDF,5036239,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/2833cfb9-d6e7-4d56-abd9-af99373c75f6.pdf,1601872,83952,"AXON ENTERPRISE, INC.",2015-11-03T00:00:00Z,Current report filing,10984300,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10984300,11/03/2015 05:02:22,NA,NA,CIK,0001069183
/Date(1537466353517-0500)/,CONVPDF,5036290,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/0dddb2cf-f312-4a70-9456-8e9cb6ae0b81.pdf,1601880,83952,"AXON ENTERPRISE, INC.",2015-07-30T00:00:00Z,Current report filing,10829338,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10829338,07/30/2015 05:02:49,NA,NA,CIK,0001069183
/Date(1537466353590-0500)/,CONVPDF,5036302,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/c880f782-6438-4fe5-99c4-b52bb680e029.pdf,1601882,83952,"AXON ENTERPRISE, INC.",2015-07-20T00:00:00Z,Current report filing,10813369,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10813369,07/20/2015 05:02:18,NA,NA,CIK,0001069183
/Date(1537466353313-0500)/,CONVPDF,5036326,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/e47d8bee-ebb7-4bfb-b4d9-9c0a5df198c9.pdf,1601886,83952,"AXON ENTERPRISE, INC.",2015-05-21T00:00:00Z,Current report filing,10716431,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10716431,05/21/2015 05:02:15,NA,NA,CIK,0001069183
/Date(1537466354573-0500)/,CONVPDF,5036443,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/238c761c-ed9d-43aa-ae02-1c0f30b53715.pdf,1601905,83952,"AXON ENTERPRISE, INC.",2015-05-05T00:00:00Z,Current report filing,10671453,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10671453,05/05/2015 07:23:46,NA,NA,CIK,0001069183
/Date(1537466354153-0500)/,CONVPDF,5036449,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/c62a7635-f6bf-48de-aeea-6be229345e4f.pdf,1601906,83952,"AXON ENTERPRISE, INC.",2015-04-30T00:00:00Z,Current report filing,10657279,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10657279,04/30/2015 05:29:25,NA,NA,CIK,0001069183
/Date(1537466354607-0500)/,CONVPDF,5036529,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/beda2b29-fcbc-4e91-8370-2dc376e36297.pdf,1601919,83952,"AXON ENTERPRISE, INC.",2015-02-26T00:00:00Z,Current report filing,10516361,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=10516361,02/26/2015 05:25:10,NA,NA,CIK,0001069183
/Date(1537466350617-0500)/,CONVPDF,5035902,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/f9c7bac4-8bfd-4cb9-a770-185287d45938.pdf,1601817,83952,"AXON ENTERPRISE, INC.",2016-11-09T00:00:00Z,Current report filing,11677494,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11677494,11/09/2016 15:02:12,NA,NA,CIK,0001069183
/Date(1537466350740-0500)/,CONVPDF,5035920,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/0e256487-8f55-4c3f-8a22-ee17e39c3f3c.pdf,1601820,83952,"AXON ENTERPRISE, INC.",2016-10-12T00:00:00Z,Current report filing,11633212,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11633212,10/12/2016 15:44:25,NA,NA,CIK,0001069183
/Date(1537466350887-0500)/,CONVPDF,5035946,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/687251d8-a845-4703-b092-8d5427b0b65b.pdf,1601824,83952,"AXON ENTERPRISE, INC.",2016-08-04T00:00:00Z,Current report filing,11524771,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11524771,08/04/2016 15:02:04,NA,NA,CIK,0001069183
/Date(1537466351793-0500)/,CONVPDF,5036012,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/d35debdd-ed51-48bd-8327-81f653554a4d.pdf,1601835,83952,"AXON ENTERPRISE, INC.",2016-05-27T00:00:00Z,Current report filing,11415144,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11415144,05/27/2016 11:45:27,NA,NA,CIK,0001069183
/Date(1537466351910-0500)/,CONVPDF,5036033,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/f748de9b-a96d-4c68-8f67-9cfd4faa69eb.pdf,1601838,83952,"AXON ENTERPRISE, INC.",2016-05-04T00:00:00Z,Current report filing,11359788,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11359788,05/04/2016 15:04:45,NA,NA,CIK,0001069183
/Date(1537466352097-0500)/,CONVPDF,5036136,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/33836f6b-dae3-4f2c-8559-551df9e4b515.pdf,1601855,83952,"AXON ENTERPRISE, INC.",2016-02-29T00:00:00Z,Current report filing,11218674,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11218674,02/29/2016 05:34:34,NA,NA,CIK,0001069183
/Date(1537466352410-0500)/,CONVPDF,5036189,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/a5646c91-ed09-490c-a7c7-f6580d0a8146.pdf,1601864,83952,"AXON ENTERPRISE, INC.",2016-01-22T00:00:00Z,Current report filing,11120878,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11120878,01/22/2016 15:35:54,NA,NA,CIK,0001069183
/Date(1537466348600-0500)/,CONVPDF,5035485,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/4270f861-fc85-4c3f-9c78-771bfb21c73d.pdf,1601749,83952,"AXON ENTERPRISE, INC.",2017-12-04T00:00:00Z,Current report filing,12412720,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12412720,12/04/2017 11:58:21,NA,NA,CIK,0001069183
/Date(1537466348630-0500)/,CONVPDF,5035491,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/5aa28551-7e61-455e-8dd9-f38c2c322d61.pdf,1601750,83952,"AXON ENTERPRISE, INC.",2017-11-13T00:00:00Z,Current report filing,12373874,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12373874,11/13/2017 05:03:37,NA,NA,CIK,0001069183
/Date(1537466348253-0500)/,CONVPDF,5035506,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/4fb9e046-6ce0-4cda-904e-b692bea0e5b6.pdf,1601752,83952,"AXON ENTERPRISE, INC.",2017-11-07T00:00:00Z,Current report filing,12365517,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12365517,11/07/2017 15:02:37,NA,NA,CIK,0001069183
/Date(1537466348290-0500)/,CONVPDF,5035512,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/b2461155-a664-46d4-a130-211fd4f88010.pdf,1601753,83952,"AXON ENTERPRISE, INC.",2017-10-25T00:00:00Z,Current report filing,12338242,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12338242,10/25/2017 13:39:17,NA,NA,CIK,0001069183
/Date(1537466348343-0500)/,CONVPDF,5035518,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/b6caf9f4-98d8-469b-a654-88e896d67b12.pdf,1601754,83952,"AXON ENTERPRISE, INC.",2017-10-19T00:00:00Z,Current report filing,12331794,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12331794,10/19/2017 15:41:22,NA,NA,CIK,0001069183
/Date(1537466348517-0500)/,CONVPDF,5035545,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/a81f2986-480b-45a7-a364-0c85a2ed78c5.pdf,1601758,83952,"AXON ENTERPRISE, INC.",2017-08-08T00:00:00Z,Current report filing,12218860,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12218860,08/08/2017 15:05:39,NA,NA,CIK,0001069183
/Date(1537466349090-0500)/,CONVPDF,5035563,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/ce6b3909-96dc-4f69-a9d1-4817b609c7cd.pdf,1601761,83952,"AXON ENTERPRISE, INC.",2017-07-25T00:00:00Z,Current report filing,12186805,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12186805,07/25/2017 05:02:55,NA,NA,CIK,0001069183
/Date(1537466348760-0500)/,CONVPDF,5035581,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/ad980e1d-27ff-463f-a7a0-30476e98f03c.pdf,1601764,83952,"AXON ENTERPRISE, INC.",2017-05-26T00:00:00Z,Current report filing,12095784,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12095784,05/26/2017 15:21:04,NA,NA,CIK,0001069183
/Date(1537466349630-0500)/,CONVPDF,5035643,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/071c75f9-9885-4316-bb47-9562105da236.pdf,1601774,83952,"AXON ENTERPRISE, INC.",2017-05-09T00:00:00Z,Current report filing,12052762,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=12052762,05/09/2017 15:03:03,NA,NA,CIK,0001069183
/Date(1537466349403-0500)/,CONVPDF,5035684,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/34dc6a24-d862-4445-9f0c-a1dbec4fa2d5.pdf,1601781,83952,"AXON ENTERPRISE, INC.",2017-04-05T00:00:00Z,Current report filing,11979366,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11979366,04/05/2017 11:04:56,NA,NA,CIK,0001069183
/Date(1537466349467-0500)/,CONVPDF,5035696,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/8ea15a5a-3db4-45ae-92a9-773fc4ce0427.pdf,1601783,83952,"AXON ENTERPRISE, INC.",2017-03-23T00:00:00Z,Current report filing,11950180,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11950180,03/23/2017 09:40:02,NA,NA,CIK,0001069183
/Date(1537466349997-0500)/,CONVPDF,5035794,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/3c6c2cc4-acaf-498a-92c6-73ec5886c0d1.pdf,1601799,83952,"AXON ENTERPRISE, INC.",2017-03-01T00:00:00Z,Current report filing,11899786,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11899786,03/01/2017 16:18:34,NA,NA,CIK,0001069183
/Date(1537466350030-0500)/,CONVPDF,5035800,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001069183/c681dc31-a875-4f0d-8f4b-417c0cd5e01f.pdf,1601800,83952,"AXON ENTERPRISE, INC.",2017-02-28T00:00:00Z,Current report filing,11893031,135,8-K,/financials/sec-filings/sec-filings-details/default.aspx?FilingId=11893031,02/28/2017 17:55:03,NA,NA,CIK,0001069183
